
time,foot
50.47573,Left,
51.0095,Right,
51.55409,Left,
52.08375,Right,
52.61877,Left,
53.29089,Right,
53.75352,Left,

time,foot
0,Left,
2.343367,Right,
2.926574,Left,
3.481792,Right,
4.02822,Left,
4.576127,Right,
5.126695,Left,
5.61647,Right,
6.12077,Left,
13.68079,Right,
14.30336,Left,
14.93696,Right,
15.50055,Left,
16.06344,Right,
16.59879,Left,
17.14423,Right,
21.13296,Left,
21.82747,Right,
22.46249,Left,
23.07615,Right,
23.60813,Left,
24.22439,Right,
24.75622,Left,
25.34404,Right,
25.7994,Left,
26.31577,Right,
26.88643,Left,
27.46088,Right,
28.02924,Left,
28.56681,Right,
29.12137,Left,
29.70744,Right,
30.274,Left,
30.7701,Right,
31.35917,Left,
31.88898,Right,
32.42376,Left,
33.00107,Right,
33.49237,Left,
34.03557,Right,
34.62292,Left,
35.26538,Right,
35.76661,Left,
36.30309,Right,
36.84804,Left,
37.4254,Right,
37.90141,Left,
38.48936,Right,
39.01428,Left,
39.5382,Right,
40.11918,Left,
40.66459,Right,
41.22461,Left,
41.76411,Right,
42.19687,Left,
42.82397,Right,
43.37387,Left,
43.84694,Right,
44.41984,Left,
49.43027,Right,
49.92755,Left,
50.51184,Right,
50.99464,Left,
51.60257,Right,
52.21555,Left,
52.65977,Right,
53.25583,Left,
53.79224,Right,
54.31718,Left,
54.90764,Right,
55.44341,Left,
56.05536,Right,
56.59835,Left,
57.12161,Right,
57.59357,Left,
58.18178,Right,
58.66068,Left,
59.17956,Right,
59.69259,Left,
60.3476,Right,
60.90246,Left,
61.58226,Right,
62.07948,Left,

time,foot
0,Right,

time,foot
0,Left,
0.3207146,Right,
1.093702,Left,
1.720788,Right,
2.312269,Left,
2.841658,Right,
3.369788,Left,
3.920883,Right,
4.489029,Left,
5.030639,Right,
5.609912,Left,
6.162258,Right,
6.740545,Left,
7.260395,Right,
7.806194,Left,
8.348195,Right,
8.885958,Left,
9.42492,Right,
9.976713,Left,
10.52155,Right,
11.08548,Left,
11.64272,Right,
12.185,Left,
12.7839,Right,
13.32314,Left,
13.84177,Right,
14.41107,Left,
14.91947,Right,
15.51032,Left,
16.03266,Right,
16.59722,Left,
17.05713,Right,
17.59474,Left,
18.15336,Right,
18.77396,Left,
19.36623,Right,
19.86506,Left,
20.41691,Right,
20.97456,Left,
21.50003,Right,
22.09358,Left,
22.60221,Right,
23.16149,Left,
23.71834,Right,
24.20084,Left,
24.72058,Right,
25.33414,Left,
25.86988,Right,
26.40507,Left,
27.88009,Right,
28.5411,Left,
29.13988,Right,
29.70544,Left,
32.98179,Right,
33.47637,Left,
34.03644,Right,
34.59427,Left,
35.16693,Right,
35.68346,Left,
36.26159,Right,
36.83109,Left,
37.32748,Right,
37.88928,Left,
38.45713,Right,
39.06858,Left,
39.59331,Right,
40.12898,Left,
40.70125,Right,
41.2475,Left,
47.97698,Right,
51.89126,Left,
52.64718,Right,
53.18896,Left,
53.69974,Right,
54.18705,Left,
58.47186,Right,
59.07196,Left,
59.75849,Right,
60.34988,Left,
60.91182,Right,
61.58559,Left,
62.10353,Right,
62.3763,Left,
62.3763,Right,
62.3763,Left,

time,foot
0,Left,
0,Right,
0,Left,
0,Right,
2.418565,Left,
3.685199,Right,
4.812436,Left,
5.838144,Right,
6.652206,Left,
7.44795,Right,
22.46945,Left,
22.92219,Right,
23.54495,Left,
23.85544,Right,
24.01842,Left,
24.17818,Right,
24.21389,Left,
24.30794,Right,
24.40603,Left,
24.49298,Right,
24.54049,Left,
24.62797,Right,
24.68129,Left,
24.77292,Right,
24.85759,Left,
24.94412,Right,
25.02833,Left,
25.11417,Right,
25.19666,Left,
25.30893,Right,
25.36428,Left,
25.45948,Right,
25.58053,Left,
25.67504,Right,
25.76332,Left,
25.81853,Right,
25.92711,Left,
26.01989,Right,
26.10402,Left,
26.19652,Right,
26.27669,Left,
26.37799,Right,
26.45823,Left,
26.60408,Right,
26.64093,Left,
26.75167,Right,
26.84322,Left,
26.96503,Right,
27.01275,Left,
27.16128,Right,
27.24254,Left,
27.33761,Right,
27.46509,Left,
27.52404,Right,
27.62636,Left,
27.74206,Right,
27.83636,Left,
27.96337,Right,
28.01215,Left,
28.15232,Right,
28.25364,Left,
28.34064,Right,
28.90601,Left,
28.99522,Right,
29.0538,Left,
29.1907,Right,
29.26869,Left,
29.394,Right,
29.48772,Left,
29.60347,Right,
29.69812,Left,
29.82228,Right,
29.911,Left,
30.04482,Right,
30.08233,Left,
30.2493,Right,
30.32365,Left,
30.47671,Right,
30.51093,Left,
30.64786,Right,
30.69326,Left,
30.81304,Right,
30.92146,Left,
31.04227,Right,
31.16107,Left,
31.2154,Right,
31.31266,Left,
31.44834,Right,
31.54037,Left,
31.65952,Right,
31.79384,Left,
31.88272,Right,
31.98399,Left,
32.11403,Right,
32.20453,Left,
32.32733,Right,
32.42563,Left,
32.54416,Right,
32.65977,Left,
32.78268,Right,
32.87812,Left,
32.98265,Right,
33.29831,Left,
33.40619,Right,
33.49301,Left,
33.57616,Right,
33.7095,Left,
33.82389,Right,
33.92341,Left,
34.05486,Right,
34.13747,Left,
34.26429,Right,
34.35613,Left,
34.47835,Right,
34.61447,Left,
34.69403,Right,
34.81709,Left,
34.95083,Right,
35.04378,Left,
35.1659,Right,
35.26073,Left,
35.35928,Right,
35.48926,Left,
35.57162,Right,
35.69311,Left,
35.82537,Right,
35.91756,Left,
36.03559,Right,
36.1673,Left,
36.25236,Right,
36.39,Left,
36.47229,Right,
36.56261,Left,
36.68311,Right,
36.78448,Left,
36.91253,Right,
36.99827,Left,
37.1318,Right,
37.20975,Left,
37.34612,Right,
37.43844,Left,
37.55711,Right,
37.69461,Left,
37.78815,Right,
37.90429,Left,
38.03637,Right,
38.12941,Left,
38.24765,Right,
38.29235,Left,
38.42937,Right,
38.51942,Left,
38.63586,Right,
38.7948,Left,
38.83788,Right,
38.92182,Left,
39.0098,Right,
39.08136,Left,

time,foot

time,foot

time,foot
0,Left,
0.5721095,Right,
0.9718851,Left,
1.674394,Right,
2.281635,Left,
2.878363,Right,
3.435533,Left,
3.978118,Right,
4.526548,Left,
5.073707,Right,
5.627268,Left,
6.223692,Right,
6.745587,Left,
7.287612,Right,
7.82363,Left,
8.368483,Right,
8.923654,Left,
9.479417,Right,
9.992178,Left,
10.54008,Right,
11.06194,Left,
11.65075,Right,
12.15858,Left,
12.73464,Right,
13.29202,Left,
13.8248,Right,
14.38182,Left,
14.94828,Right,
15.47075,Left,
16.02619,Right,
16.56066,Left,
17.09064,Right,
17.6373,Left,
18.19097,Right,
18.75214,Left,
19.2538,Right,
19.74893,Left,
20.33486,Right,
20.92299,Left,
21.48137,Right,
22.04883,Left,
22.58217,Right,
23.12348,Left,
23.69939,Right,
24.22985,Left,
24.7845,Right,
25.35667,Left,
25.96111,Right,
26.49599,Left,
27.00283,Right,
27.49776,Left,
28.09988,Right,
28.68186,Left,
29.20468,Right,
29.70662,Left,
30.27996,Right,
30.80009,Left,
31.37885,Right,
31.91282,Left,
32.44512,Right,
33.00034,Left,
33.54578,Right,
34.05239,Left,
34.6216,Right,
35.13298,Left,
35.6736,Right,
36.25957,Left,
36.83016,Right,
37.35188,Left,
37.9576,Right,
38.47107,Left,
39.02571,Right,
39.54327,Left,
40.11106,Right,
40.66865,Left,
41.21781,Right,
41.74546,Left,
42.29609,Right,
42.90195,Left,
43.39338,Right,
43.84783,Left,
44.36337,Right,
44.93045,Left,
45.50335,Right,
46.06853,Left,
46.60687,Right,
47.14873,Left,
47.67878,Right,
48.21255,Left,
48.76763,Right,
49.26817,Left,
49.82298,Right,
50.39865,Left,
50.9242,Right,
51.45897,Left,
51.98352,Right,
52.38882,Left,

time,foot
0,Right,

time,foot

time,foot
0,Left,
0.7058316,Right,
1.54033,Left,
2.921007,Right,
3.877651,Left,
4.989126,Right,
6.11253,Left,
7.676673,Right,

time,foot
0,Left,
0.6818099,Right,
1.47225,Left,
3.561505,Right,
4.347057,Left,
5.43844,Right,
6.359415,Left,
7.40452,Right,
8.60043,Left,
10.65891,Right,

time,foot

time,foot

time,foot

time,foot
0,Right,
0.6919808,Left,
1.241952,Right,
1.761382,Left,
2.405305,Right,
3.020627,Left,
3.731369,Right,
4.471456,Left,
7.720596,Right,

time,foot

time,foot
0,Left,
0.3939052,Right,
0.6276056,Left,
0.8719091,Right,
1.07779,Left,
1.202217,Right,
1.380538,Left,
2.199358,Right,
3.55372,Left,
5.266286,Right,
8.678719,Left,

time,foot
0,Left,
0.3286214,Right,
0.8544859,Left,
1.540616,Right,
2.121798,Left,
2.834305,Right,
3.539803,Left,
4.51726,Right,
5.409017,Left,
6.514574,Right,
7.658493,Left,
8.466661,Right,
9.287696,Left,
9.944844,Right,

time,foot
0,Left,
0.6773247,Right,
1.148733,Left,
1.805163,Right,
2.30263,Left,
2.963962,Right,
3.485631,Left,
4.012893,Right,
4.530045,Left,
4.993786,Right,
5.565331,Left,
6.063809,Right,
7.262919,Left,
7.80451,Right,
8.391902,Left,
8.994605,Right,
9.563375,Left,
10.08415,Right,
10.60115,Left,
11.07787,Right,
11.68228,Left,
12.21987,Right,
12.82037,Left,
13.33086,Right,
13.86775,Left,
14.4005,Right,
14.96036,Left,
15.49704,Right,
16.09459,Left,
16.60417,Right,
17.14032,Left,
17.67574,Right,
18.23834,Left,
18.79842,Right,
19.32007,Left,
19.86028,Right,
20.43076,Left,
20.94512,Right,
21.52281,Left,
22.03542,Right,
22.59947,Left,
23.10529,Right,
23.70222,Left,
24.24503,Right,
24.7976,Left,
25.34527,Right,
25.91274,Left,
26.37588,Right,
26.88332,Left,
27.51418,Right,
28.09746,Left,
28.63317,Right,
29.16407,Left,
29.70577,Right,
30.24375,Left,
30.84518,Right,
31.35962,Left,
31.93398,Right,
32.51803,Left,
33.16452,Right,
33.63639,Left,
34.12996,Right,
34.64783,Left,
35.11554,Right,
35.68742,Left,
36.24299,Right,
36.7991,Left,
37.29609,Right,
37.86516,Left,
38.39606,Right,
38.97253,Left,
39.5317,Right,
40.09367,Left,
40.61488,Right,
41.13646,Left,
41.67171,Right,
42.23365,Left,
42.74638,Right,
43.36658,Left,
43.88322,Right,
44.47105,Left,
45.00649,Right,
45.54278,Left,
46.06037,Right,
46.61422,Left,
47.16594,Right,
47.69457,Left,
48.22373,Right,
48.80197,Left,
49.31238,Right,
49.87926,Left,
50.40774,Right,
50.97987,Left,
51.53579,Right,
52.07858,Left,
52.7207,Right,

time,foot
0,Left,
0.4465399,Right,
0.8722548,Left,
1.337584,Right,
1.879295,Left,
2.459959,Right,
2.94326,Left,
3.497163,Right,
4.014823,Left,
4.600163,Right,
5.155778,Left,
5.699475,Right,
6.256425,Left,
6.766714,Right,
7.325103,Left,
7.863171,Right,
8.408575,Left,
8.975513,Right,
9.488587,Left,
10.0383,Right,
10.56722,Left,
11.09038,Right,
11.66523,Left,
12.18521,Right,
12.7508,Left,
13.25178,Right,
13.83454,Left,
14.38752,Right,
14.94245,Left,
15.48753,Right,
16.03154,Left,
16.57615,Right,
17.11389,Left,
17.64028,Right,
18.2222,Left,
18.79273,Right,
19.36849,Left,
19.89266,Right,
20.46627,Left,
20.96744,Right,
21.58572,Left,
22.08073,Right,
22.69836,Left,
23.24852,Right,
23.84245,Left,
24.30916,Right,
24.87276,Left,
25.37109,Right,
25.8482,Left,
26.35539,Right,
26.84743,Left,
27.30214,Right,
27.88517,Left,
28.45339,Right,
28.92982,Left,
29.45263,Right,
29.98043,Left,
30.52302,Right,
31.08899,Left,
31.67887,Right,
32.24512,Left,
32.77372,Right,
33.33576,Left,
33.89495,Right,
34.50123,Left,
35.11433,Right,
35.64075,Left,
36.18476,Right,
36.7737,Left,
37.26062,Right,
37.86708,Left,
38.38819,Right,
38.95559,Left,
39.49115,Right,
40.02053,Left,
40.62699,Right,
41.23789,Left,
41.68221,Right,
42.22977,Left,
42.78607,Right,
43.36177,Left,
43.92319,Right,
44.47478,Left,
45.04124,Right,
45.57288,Left,
46.13701,Right,
46.66148,Left,
47.21272,Right,
47.81651,Left,
48.35374,Right,
48.89414,Left,
49.38647,Right,
49.93852,Left,
50.42006,Right,
51.00493,Left,
51.53289,Right,
52.11721,Left,
52.6363,Right,

time,foot
0,Left,
1.515903,Right,
2.489463,Left,
3.516625,Right,
4.460906,Left,
5.394071,Right,
6.295939,Left,
7.157222,Right,
8.002108,Left,
8.814241,Right,
9.725086,Left,
10.55338,Right,
11.39827,Left,
12.28512,Right,
13.11363,Left,
13.90863,Right,
14.78742,Left,
15.48268,Right,
16.29431,Left,
17.10599,Right,
17.96745,Left,
18.74609,Right,
19.60755,Left,
20.45267,Right,
21.24765,Left,
22.02628,Right,
22.85494,Left,
23.61668,Right,
24.44554,Left,
25.22365,Right,
26.03542,Left,
26.71465,Right,
27.57612,Left,
28.30504,Right,
29.16653,Left,
29.9617,Right,
30.80664,Left,
31.5857,Right,
32.38044,Left,
33.17619,Right,
34.0043,Left,
34.73291,Right,
35.4623,Left,
36.29018,Right,
36.98622,Left,
37.89717,Right,
38.62609,Left,
39.40472,Right,
40.26619,Left,
41.04541,Right,
41.80691,Left,
42.50293,Right,
43.28165,Left,
44.07653,Right,
44.77233,Left,
45.58474,Right,
46.41258,Left,
47.15825,Right,
47.92002,Left,
48.69867,Right,
49.41106,Left,
50.15713,Right,
50.88548,Left,
51.63099,Right,
52.34338,Left,
53.13856,Right,
53.85115,Left,
54.59642,Right,
55.44186,Left,
56.25344,Right,
57.08143,Left,
57.82693,Right,
58.58936,Left,
59.31795,Right,
60.14693,Left,
60.19609,Right,
60.19609,Left,
60.19609,Right,
60.19609,Left,
60.19609,Right,
60.19609,Left,
60.19609,Right,

time,foot
0,Left,
0,Right,
0.7224454,Left,
1.683345,Right,
2.627603,Left,
3.672008,Right,
4.764702,Left,
5.644284,Right,
6.657012,Left,
7.521656,Right,
8.47275,Left,
9.40048,Right,
10.27852,Left,
11.13998,Right,
11.9849,Left,
12.84704,Right,
13.6278,Left,
14.50888,Right,
15.32431,Left,
16.23557,Right,
17.00445,Left,
17.84935,Right,
18.67043,Left,
19.59163,Right,
20.43669,Left,
21.29066,Right,
22.07124,Left,
22.99895,Right,
23.82733,Left,
24.62247,Right,
25.41768,Left,
26.19637,Right,
26.95844,Left,
27.72043,Right,
28.48249,Left,
29.26112,Right,
30.01566,Left,
30.72993,Right,
31.57562,Left,
32.32149,Right,
33.06699,Left,
33.89532,Right,

time,foot
0,Right,
0.1968271,Left,
1.047179,Right,
1.948045,Left,
2.915154,Right,
3.910209,Left,
4.731194,Right,
5.748149,Left,
6.572359,Right,
7.448118,Left,
8.259899,Right,
9.1587,Left,
10.05025,Right,
16.92591,Left,
17.75706,Right,
18.55615,Left,
19.38741,Right,
20.25809,Left,
21.33253,Right,

time,foot
0,Left,
0.5172116,Right,
1.376549,Left,
2.287931,Right,
3.204243,Left,
4.032545,Right,
4.903424,Left,
5.888514,Right,
9.59451,Left,
10.41139,Right,
11.26762,Left,
12.01445,Right,
12.84252,Left,
13.607,Right,
14.55965,Left,
15.35194,Right,
16.26787,Left,
17.36238,Right,
18.18248,Left,
19.0662,Right,
19.8117,Left,
20.55721,Right,
21.31964,Left,
22.04845,Right,
22.68607,Left,
23.46617,Right,
24.11505,Left,
24.83224,Right,
25.56827,Left,
26.26652,Right,
26.92191,Left,
27.68676,Right,
28.39772,Left,
29.13262,Right,
29.73142,Left,
30.38318,Right,
31.02019,Left,
31.63415,Right,
32.14573,Left,
32.6492,Right,
33.17868,Left,
33.72472,Right,
34.29204,Left,
34.87833,Right,
35.47373,Left,
36.11221,Right,
36.69213,Left,
37.26617,Right,
37.78808,Left,
38.37372,Right,
38.82942,Left,
39.42566,Right,
39.92188,Left,
40.45153,Right,
40.92644,Left,
41.58437,Right,
42.08799,Left,
42.65811,Right,
43.10562,Left,
43.60733,Right,
44.16108,Left,
44.73304,Right,
45.14944,Left,
45.43681,Right,
45.64249,Left,
45.77228,Right,
45.90693,Left,
46.02706,Right,
46.13249,Left,
46.25806,Right,
46.34104,Left,
46.44717,Right,
46.54657,Left,
46.65772,Right,
46.75433,Left,
46.85552,Right,
46.93782,Left,
47.05711,Right,
47.1515,Left,
47.24515,Right,
47.33898,Left,
47.47004,Right,
47.53738,Left,
47.63583,Right,
47.7417,Left,
47.85503,Right,
47.93787,Left,
48.04773,Right,
48.14333,Left,
48.22932,Right,
48.34146,Left,
48.41594,Right,
48.54293,Left,
48.64043,Right,
48.72853,Left,
48.8234,Right,
48.93576,Left,
49.01637,Right,
49.1207,Left,
49.22463,Right,
49.32425,Left,
49.44027,Right,
49.78153,Left,
49.91134,Right,
50.00185,Left,
50.08558,Right,
50.18805,Left,
50.29815,Right,
50.38156,Left,
50.49695,Right,
50.64638,Left,
50.76202,Right,
50.86161,Left,
50.99396,Right,
51.07679,Left,
51.17206,Right,
51.27765,Left,

time,foot

time,foot
0,Left,

time,foot
0,Left,
10.73383,Right,
11.92925,Left,
12.96771,Right,

time,foot
0,Left,
3.891677,Right,
5.161077,Left,
6.35373,Right,

time,foot
0,Left,

time,foot
0,Left,

time,foot
0,Left,
3.392129,Right,
4.305747,Left,
5.126088,Right,
6.019059,Left,
6.913033,Right,
7.754772,Left,
8.580438,Right,
9.444449,Left,
10.23879,Right,
10.96539,Left,
11.73548,Right,

time,foot
0,Left,
18.05957,Right,
18.62141,Left,
19.63177,Right,

time,foot
0,Left,

time,foot

time,foot
0,Left,

time,foot

time,foot
0,Left,
0.01625511,Right,
1.31729,Left,
2.261611,Right,
3.409179,Left,
4.91697,Right,
5.904113,Left,
7.44195,Right,
9.363908,Left,
10.55555,Right,
11.29369,Left,

time,foot
0,Left,
0.07644978,Right,
0.9209858,Left,
1.666481,Right,
2.296012,Left,
2.979823,Right,
3.608641,Left,
4.205191,Right,

time,foot
0,Left,
0,Right,
0.6205448,Left,
1.183811,Right,
1.747072,Left,
2.360038,Right,
2.79077,Left,
3.462878,Right,
3.777643,Left,

time,foot
0,Left,
0.373625,Right,
1.285714,Left,
2.212523,Right,
3.140858,Left,
4.995721,Right,
5.95882,Left,

time,foot
0,Left,
0,Right,
0.7026138,Left,
1.415551,Right,
2.203111,Left,
2.869232,Right,
3.502082,Left,
4.117442,Right,
4.585588,Left,

time,foot
0,Left,
0.5573058,Right,
1.713169,Left,
2.703732,Right,
5.857184,Left,
14.85624,Right,
15.79233,Left,
16.67437,Right,
17.42932,Left,

time,foot
0,Left,
0,Right,
0.5938795,Left,
6.565448,Right,
8.129227,Left,
9.086645,Right,
10.60447,Left,
11.50669,Right,
12.91228,Left,
13.90986,Right,
15.70344,Left,

time,foot

time,foot

time,foot
0,Left,
0.3618004,Right,
1.30588,Left,
2.267662,Right,
3.279622,Left,
7.725494,Right,
11.60667,Left,
12.64704,Right,

time,foot
0,Left,

time,foot
0,Left,
0.8020784,Right,
1.803483,Left,
2.847261,Right,
3.897918,Left,
4.963602,Right,
5.984218,Left,
6.945071,Right,
8.305717,Left,
9.020882,Right,
9.871226,Left,
10.71494,Right,
11.79189,Left,
13.33262,Right,
15.54585,Left,
16.41173,Right,
17.76503,Left,
18.37718,Right,
19.37525,Left,
20.21009,Right,
21.1099,Left,
21.89037,Right,

time,foot
0,Left,
0.2533605,Right,
1.225211,Left,
2.266424,Right,
3.229729,Left,
4.232149,Right,
5.156027,Left,
6.125209,Right,
9.686101,Left,
10.83987,Right,

time,foot
0,Left,
0.4547529,Right,
1.222452,Left,
2.240133,Right,
3.376082,Left,
4.061969,Right,
5.474188,Left,
9.138673,Right,
9.962826,Left,

time,foot
0,Left,
0.09042445,Right,
0.8934222,Left,
1.649223,Right,
2.56333,Left,
3.438521,Right,
4.341989,Left,
5.273899,Right,
6.200105,Left,
8.810171,Right,
10.60389,Left,
11.80357,Right,
13.0467,Left,
14.17238,Right,
15.58975,Left,
17.02422,Right,
20.77886,Left,
22.21683,Right,
23.33437,Left,

time,foot
0,Left,
0.1052342,Right,
1.116822,Left,
2.06869,Right,

time,foot
0,Left,
0.4856755,Right,
1.344979,Left,
2.245529,Right,
3.028214,Left,
3.847288,Right,
4.644524,Left,
5.464326,Right,
6.385904,Left,
7.251292,Right,
8.174415,Left,
8.844803,Right,
9.518906,Left,
10.08447,Right,
10.70893,Left,
11.09854,Right,
11.26658,Left,
11.44315,Right,
11.54648,Left,
11.68234,Right,
11.77221,Left,
11.88953,Right,
11.94903,Left,
12.08188,Right,
12.1571,Left,
12.26453,Right,
12.33055,Left,
12.45104,Right,
12.52322,Left,
12.62301,Right,
12.70679,Left,
12.86019,Right,
12.87677,Left,
13.02513,Right,
13.08331,Left,
13.20561,Right,
13.27475,Left,
13.39721,Right,
13.47759,Left,
13.62422,Right,
13.67896,Left,
13.82967,Right,
13.89259,Left,
14.02832,Right,
14.1061,Left,
14.24231,Right,
14.34016,Left,
14.44734,Right,
14.54437,Left,
14.66402,Right,
14.7443,Left,
14.87064,Right,
14.94382,Left,
15.06653,Right,
15.15574,Left,
15.29103,Right,
15.37652,Left,
15.5219,Right,
15.58798,Left,
15.73163,Right,
15.76476,Left,
15.91833,Right,
16.00718,Left,
16.12941,Right,
16.2241,Left,
16.34004,Right,
16.4318,Left,
16.565,Right,
16.82265,Left,
16.96364,Right,
17.03078,Left,
17.17267,Right,
17.27173,Left,
17.40267,Right,
17.46095,Left,
17.62018,Right,
17.68047,Left,
17.82178,Right,
17.93915,Left,
18.03699,Right,
18.11053,Left,
18.26463,Right,
18.34775,Left,
18.48944,Right,
18.57247,Left,
18.70334,Right,
18.78835,Left,
18.92603,Right,
19.01646,Left,
19.15296,Right,
19.20648,Left,
19.35422,Right,
19.44889,Left,
19.57969,Right,
19.66457,Left,
19.79745,Right,
19.88962,Left,
19.99782,Right,
20.09213,Left,
20.2403,Right,
20.28692,Left,
20.44168,Right,
20.51088,Left,
20.65461,Right,
20.75602,Left,
20.89921,Right,
20.95246,Left,
21.09215,Right,
21.18693,Left,
21.32291,Right,
21.39289,Left,
21.53775,Right,
21.60671,Left,
21.77555,Right,
21.82345,Left,
21.98849,Right,
22.05746,Left,
22.20278,Right,
22.30408,Left,
22.43789,Right,
22.50629,Left,
22.64718,Right,
22.75306,Left,
22.90596,Right,
22.96344,Left,
23.11909,Right,
23.17985,Left,
23.33113,Right,
23.40237,Left,
23.54263,Right,
23.66059,Left,
23.78808,Right,
23.88025,Left,
24.02884,Right,
24.12824,Left,
24.26019,Right,
24.35194,Left,
24.50103,Right,
24.56489,Left,
24.81972,Right,
25.01364,Left,
25.15951,Right,
25.25635,Left,
25.40952,Right,
25.46321,Left,
25.62973,Right,
25.69164,Left,
25.88033,Right,
25.92281,Left,
26.1105,Right,
26.17498,Left,
26.35617,Right,
26.4006,Left,
26.58334,Right,
26.6221,Left,
26.79748,Right,
26.85468,Left,
27.00074,Right,
27.10257,Left,
27.24625,Right,
27.29632,Left,
27.4398,Right,
27.50868,Left,
27.72504,Right,

time,foot
0,Left,

time,foot
0,Left,
2.644114,Right,
3.532664,Left,
4.896577,Right,
6.000942,Left,
7.868959,Right,

time,foot
0,Left,

time,foot
0,Left,

time,foot
0,Left,

time,foot
0,Left,
13.16913,Right,
13.6264,Left,
13.96438,Right,
14.24466,Left,
14.54219,Right,
14.82625,Left,
15.32743,Right,
15.54183,Left,
15.83933,Right,
16.03976,Left,
16.26228,Right,
16.3935,Left,
16.61931,Right,
16.74654,Left,
16.96395,Right,
17.20689,Left,
17.42047,Right,
17.56052,Left,
17.79226,Right,
17.87871,Left,
18.09249,Right,
18.17756,Left,
18.3593,Right,
18.40584,Left,
18.6137,Right,
18.65817,Left,
18.84105,Right,
18.90054,Left,
19.04636,Right,
19.12761,Left,
19.25745,Right,
19.33427,Left,
19.44355,Right,
19.48603,Left,
19.63272,Right,
19.69739,Left,
19.82432,Right,
19.90664,Left,
19.99641,Right,
20.07639,Left,
20.19321,Right,
20.25928,Left,
20.39641,Right,
20.44884,Left,
20.59406,Right,
20.65582,Left,
20.77435,Right,
20.84589,Left,
20.96423,Right,
21.0476,Left,
21.15147,Right,
21.23247,Left,
21.35754,Right,
21.43058,Left,
21.53844,Right,
21.59419,Left,

time,foot
0,Left,

time,foot
0,Left,

time,foot

time,foot

time,foot
0,Left,
0.3370005,Right,
1.34064,Left,
2.241186,Right,
3.071754,Left,
3.882821,Right,
4.750481,Left,
5.543684,Right,
6.394258,Left,
7.187413,Right,
8.014729,Left,
8.859268,Right,
9.667623,Left,
10.48592,Right,
11.34676,Left,
12.10907,Right,
12.86991,Left,
13.68952,Right,
14.42475,Left,

time,foot

time,foot
0,Left,

time,foot
0,Left,

time,foot
0,Left,

time,foot
0,Left,

time,foot

time,foot
0,Left,

time,foot
0,Left,
1.459167,Right,
2.031769,Left,
2.43535,Right,
2.683619,Left,
2.973023,Right,
3.07702,Left,
3.222995,Right,
3.29556,Left,
3.434388,Right,
3.500348,Left,
3.62945,Right,
3.692042,Left,
3.829152,Right,
3.895312,Left,
4.044815,Right,
4.116893,Left,
4.244446,Right,
4.313031,Left,
4.545275,Right,
4.752487,Left,
4.881362,Right,
4.953365,Left,
5.089374,Right,
5.157815,Left,
5.315247,Right,
5.393816,Left,
5.52272,Right,
5.592391,Left,
5.72749,Right,
5.792886,Left,
5.922937,Right,
5.989502,Left,
6.121811,Right,
6.191384,Left,
6.319114,Right,
6.363928,Left,
6.486133,Right,
6.576234,Left,
6.705955,Right,
6.85036,Left,
6.91729,Right,
6.983675,Left,
7.123358,Right,
7.2109,Left,
7.33659,Right,
7.418534,Left,
7.549059,Right,
7.617621,Left,
7.750003,Right,
7.83773,Left,
7.955636,Right,
8.051731,Left,
8.164343,Right,
8.253731,Left,
8.390266,Right,
8.463546,Left,
8.604367,Right,
8.691139,Left,
8.821165,Right,
8.91208,Left,
9.118966,Right,
9.340241,Left,
9.475208,Right,
9.560376,Left,
9.693989,Right,
9.776342,Left,
9.899446,Right,
9.98329,Left,
10.12853,Right,
10.19636,Left,
10.33165,Right,
10.41656,Left,
10.5455,Right,
10.62449,Left,
10.76153,Right,
10.86679,Left,
10.99857,Right,
11.08179,Left,
11.20739,Right,
11.31018,Left,
11.45376,Right,
11.53236,Left,
11.68961,Right,
11.74675,Left,
11.90832,Right,
11.98949,Left,
12.17264,Right,
12.23288,Left,
12.38914,Right,
12.45521,Left,
12.63696,Right,
12.70321,Left,
12.86788,Right,
12.95016,Left,
13.11104,Right,
13.17517,Left,
13.344,Right,
13.40968,Left,
13.5883,Right,
13.70137,Left,
13.79751,Right,
13.88208,Left,
14.04379,Right,
14.12569,Left,
14.2912,Right,
14.34496,Left,
14.53148,Right,
14.58958,Left,
14.75422,Right,
14.83149,Left,
14.98567,Right,
15.06994,Left,
15.21939,Right,
15.29887,Left,
15.45042,Right,
15.51862,Left,
15.70149,Right,
15.76368,Left,
15.89991,Right,
15.99956,Left,
16.12959,Right,
16.22567,Left,
16.36966,Right,
16.45181,Left,
16.61808,Right,
16.6785,Left,
16.83791,Right,
16.90148,Left,
17.06087,Right,
17.12628,Left,
17.27934,Right,
17.35728,Left,
17.51364,Right,
17.57738,Left,
17.74492,Right,
17.80957,Left,
17.97753,Right,
18.04655,Left,
18.27911,Right,
18.29951,Left,
18.44229,Right,
18.52726,Left,
18.69203,Right,
18.75261,Left,
18.92645,Right,
18.98055,Left,
19.16147,Right,
19.21961,Left,
19.3829,Right,
19.45484,Left,
19.60984,Right,
19.70633,Left,
19.84573,Right,
19.92112,Left,
20.09846,Right,
20.17437,Left,
20.33519,Right,
20.39396,Left,
20.59074,Right,
20.62624,Left,
20.80226,Right,
20.88261,Left,
21.01653,Right,
21.09692,Left,
